idx,id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
28,614,위글위글 첵첵 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/614/card_img/21381/614card.png,https://card-gorilla.com/card/detail/614,"CU편의점 2~4천원 환급할인 전월 이용실적에 따른 건당 할인금액 - 1구간(30만원 이상~60만원 미만) : 1천원 할인 - 2구간(60만원 이상) : 2천원 할인  전월 이용실적에 따른 영역별 할인한도 - 1구간(30만원 이상~60만원 미만) : 2천원 할인 - 2구간(60만원 이상) : 4천원 할인  유의사항 - 이용금액 1만원 이상 시 할인 적용 - 실적조건 : KB국민 첵첵 체크카드로 전월 30만원 이상 이용 시 제공(동일계열카드 첵첵, 위글위글 첵첵 실적 합산) - 실적유예기간 적용 : 최초 카드 사용등록일로부터 다음달 말일까지 1구간 내에서 서비스 제공 - 상품권, 선불카드 구입(충전) 금액은 할인 제외","스타벅스(사이렌오더 포함) 2~4천원 환급할인 전월 이용실적에 따른 건당 할인금액 - 1구간(30만원 이상~60만원 미만) : 1천원 할인 - 2구간(60만원 이상) : 2천원 할인  전월 이용실적에 따른 영역별 할인한도 - 1구간(30만원 이상~60만원 미만) : 2천원 할인 - 2구간(60만원 이상) : 4천원 할인  유의사항 - 이용금액 1만원 이상 시 할인 적용 - 실적조건 : KB국민 첵첵 체크카드로 전월 30만원 이상 이용 시 제공(동일계열카드 첵첵, 위글위글 첵첵 실적 합산) - 실적유예기간 적용 : 최초 카드 사용등록일로부터 다음달 말일까지 1구간 내에서 서비스 제공 - 상품권, 선불카드 구입(충전) 금액은 할인 제외 - 백화점, 대형마트 등 일부 입점 매장 할인 제외 - 스타벅스 사이렌오더 이용금액 할인 제공 ",,,"CGV 2~4천원 환급할인 전월 이용실적에 따른 건당 할인금액 - 1구간(30만원 이상~60만원 미만) : 1천원 할인 - 2구간(60만원 이상) : 2천원 할인  전월 이용실적에 따른 영역별 할인한도 - 1구간(30만원 이상~60만원 미만) : 2천원 할인 - 2구간(60만원 이상) : 4천원 할인  유의사항 - 이용금액 1만원 이상 시 할인 적용 - 실적조건 : KB국민 첵첵 체크카드로 전월 30만원 이상 이용 시 제공(동일계열카드 첵첵, 위글위글 첵첵 실적 합산) - 실적유예기간 적용 : 최초 카드 사용등록일로부터 다음달 말일까지 1구간 내에서 서비스 제공 - 상품권, 선불카드 구입(충전)금액은 할인 제외 - 매점 이용분 제외 - 인터넷 예매 시 직영 홈페이지, App 이용분만 할인 제공 ",,,,,,,,버스.지하철 2~4천원 청구할인 전월 이용실적에 따른 건당 할인금액
29,2639,카드의정석 DON CHECK,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/2639/card_img/31958/2639card.png,https://card-gorilla.com/card/detail/2639,,,"[DO EAT] 편의점, 배달의민족 5% 적립 - 편의점, 배달의민족",,,,"[DO BUY] 쿠팡, 무신사 5% 적립 - 쿠팡, 무신사",,,,,,
30,446,IBK 나라사랑카드,IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/446/card_img/20952/446card.png,https://card-gorilla.com/card/detail/446,"CU 5% 현장할인 - 1일 1회 CU 5% 추가 현장할인 - 음료(주류제외), 빙과류, 신선식품에 한함 - 전월 이용실적에 관계없이 상시 제공  군마트(PX) 할인 - 전국 군부대 내 PX 10% 청구할인 - 편의점 할인과 통합 월 2회, 1회 이용금액 1만원 한도",,,,"CGV 3천원 현장할인(동반1인 포함 시) - 월 1회, 연 6회 - 1인 구매시 1,500원 할인",,,,,군 공중전화요금 자동이체 시 10% 할인 - KT나라사랑카드 통화서비스 또는 나라사랑요금제 가입 필수,,"여기어때 결제금액 매월 최대 1만원 청구할인 (2019년 12월 31일까지) - 건당 승인금액 2만5천원 이상 1,000원 할인","전국 시내버스, 지하철 10% 청구할인 - 월 2,000원 할인 한도"
31,2001,꿀카드,MG새마을금고,https://d1c5n4ri2guedi.cloudfront.net/card/2001/card_img/21997/2001card.png,https://card-gorilla.com/card/detail/2001,,,,,,,"<간편결제>, <쇼핑>, <배달앱> 결제 시 1천원 할인 - <간편결제> 카카오페이, 네이버페이, PAYCO",,,,,,
32,2682,K-패스 하나 체크카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/2682/card_img/33462/2682card.png,https://card-gorilla.com/card/detail/2682,,"스타벅스/커피빈 1% 캐시백 (월 5천원) 대상가맹점 캐시백율 지난달 실적별 캐시백한도 30만원 이상 스타벅스, 커피빈 1% 월 5천원 - 국내 가맹점 이용 건에 한해 캐쉬백 서비스 제공 - 대형시설물 입점점포(백화점, 할인점, 아울렛, 쇼핑몰, 휴게소, 호텔, 리조트, 공항, 역사) 및 임대매장은 서비스에서 제외 - 배달앱 등을 통한 주문 결제와 상품권 구입, 선불카드(선불전자 지급수단) 충전은 서비스에서 제외",,,,,,,,,,,"버스/지하철 10% 캐시백 (월 3천원, 월 6천원) 대상가맹점 캐시백율 지난달 실적별 캐시백한도"
33,336,가온체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/336/card_img/20580/336card.png,https://card-gorilla.com/card/detail/336,,,"음식점, 커피전문점 업종 0.2% 추가 포인트리 적립 - 음식점 : 일반음식점, 한식, 중식, 일식, 양식, 뷔페, 패밀리레스토랑 업종",,,,,,,"이동통신요금 0.2% 추가 포인트리 적립 - 제공조건 : 이동통신요금(SKT, KT, LG U+) 자동납부 등록",,,"대중교통(버스·지하철), 택시 0.2% 추가 포인트리 적립 - 대중교통 적립 대상 : RF교통기관 업종(KB국민카드 가맹점 업종 기준)"
34,2760,카드의정석 칼퇴 CHECK,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/2760/card_img/37304/2760card_1.png,https://card-gorilla.com/card/detail/2760,,,"칼퇴(음식점·주점·카페·편의점) 5% 캐시백 (저녁 6~11시 결제 건) 음식점·주점 ・ 음식점 업종 : 한식, 일식, 중식, 양식, 뷔페, 패스트푸드, 스넥, 기타 요식업",,,,,,,,,,"교통(대중교통·택시·카셰어링) 5% 캐시백 대중교통 ・ 버스, 지하철"
35,284,신한카드 주거래 체크,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/284/card_img/20506/284card.png,https://card-gorilla.com/card/detail/284,,,,,,,"쇼핑 가맹점 1% 포인트 적립(기본 0.3% + 추가 0.7%) - 3대 할인점(이마트, 롯데마트, 홈플러스)",,,,,,
36,335,청춘대로 싱글 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/335/card_img/20579/335card.png,https://card-gorilla.com/card/detail/335,"편의점 업종 5~10% 환급할인 (기본 5% + 싱글데이 추가 5%) - 전월실적 30만원 이상~50만원 미만(1구간): 월 5천원 할인한도 - 전월실적 50만원 이상(2구간): 월 1만원 할인한도 - 최초 카드 발급 후 사용등록일로부터 다음 달 말일까지는 이용실적이 없는 경우에도 1구간(월간 할인한도 5천원) 이내에서 할인 제공됩니다 편의점 업종 5~10% 환급할인 (기본 5% + 싱글데이 추가 5%) - 전월실적 30만원 이상~50만원 미만(1구간): 월 5천원 할인한도 - 전월실적 50만원 이상(2구간): 월 1만원 할인한도 - 최초 카드 발급 후 사용등록일로부터 다음 달 말일까지는 이용실적이 없는 경우에도 1구간(월간 할인한도 5천원) 이내에서 할인 제공됩니다  - 할인대상 : 편의점 업종 (KB국민카드 가맹점 업종 기준) - 제공조건 : 이용금액 건당 1만원 ~ 2만원까지 할인 제공 - 1회 최대 할인금액 1천원(싱글데이 추가 할인 제공 시 1회 최대 할인금액 2천원) - 싱글데이 (매월 1/11/21/31일) 5% 추가 환급할인: 매월 1/11/21/31일에 편의점 서비스 5% 추가 환급할인 제공  (전월 이용실적에 따른 월간 할인한도 내에서 제공되며, 건당 이용금액 기준이 동일하게 적용) - 실적조건   * 전월 이용실적 30만원 이상 시 월간 할인한도 5천원 이내에서 서비스 제공   * 전월 이용실적 50만원 이상 시 월간 할인한도 1만원 이내에서 서비스 제공",,,,,,,,,,,라이프샵 여행 해외패키지 3% 현장할인 - 할인대상 : KB국민카드 고객전용 데스크를 통한 해외여행 패키지 상품 구매 시 할인 제공,택시 5% 환급할인 - 전월실적 30만원 이상~50만원 미만(1구간): 월 3천원 할인한도
37,499,체크카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/499/card_img/21188/499card.png,https://card-gorilla.com/card/detail/499,,,,"농협운영주유소 적립 및 할인 - 농협운영주유소 NH포인트 적립(3%)   * 통합 1일 2회, 월 4회, 회당 적립한도 1천 5백 포인트, 월 적립한도 6천 포인트   [Tip] 농협운영주유소 중 NH-Oil폴은 별도 주유할인서비스가 제공되므로 포인트 적립 제외 - NH-Oil 주유소 할인(ℓ당 휘발유 40원, LPG 20원)   * 통합 1일 2회, 월 4회, 1회 이용금액 10만원 한도   * 경유, 등유는 휘발유가로 환산 적용/할인 기준가격은 한국석유공사 고시가 기준   [Tip] 농협운영주유소 포인트 적립과 NH-Oil폴 할인서비스는 이용횟수 월 4회로 통합 관리 - 할인금액은 매출표 접수일 익영업일에 결제계좌입금  GS칼텍스 주유소 할인(ℓ당 휘발유 40원, LPG 20원) - 1회 이용금액 10만원 한도, 1일 2회, 월간 4회 - 경유, 등유는 휘발유가로 환산 적용   * 할인 기준가는 해당일자 GS칼텍스 공시 휘발유가·LPG가로 환산 적용 - 할인금액은 매출표 접수일 익영업일에 결제 계좌입금   [Tip] 단, GS칼텍스 주유소 중 농협운영주유소는 상기서비스가 제공되므로 농협운영주유소 포인트는 적립 제외","문화서비스(영화, 커피, 서적) 할인(10%) - 통합 월 3회, 회당 할인한도 1천 5백원, 월 할인한도 4천 5백원 - 영화 : CGV, 롯데시네마, 메가박스 - 커피 : 스타벅스(사이렌오더 포함), 커피빈, 탐앤탐스   * 상품권 구매(기프트카드 구입, 충전 포함) 및 백화점/할인점 입점 점포 할인 제외 - 서적 : 교보문고, 영풍문고, 반디앤루니스, 인터파크도서, Yes24, 알라딘   * 백화점, 할인점 및 일부 대학 입점 매장은 제외 - 할인금액은 매출표 접수일 익영업일에 결제 계좌입금",,,,,,,,
38,367,내일배움체크카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/367/card_img/20608/367card.png,https://card-gorilla.com/card/detail/367,,,,"농협운영주유소 3% NH포인트 적립 - 통합 1일 2회,월 4회, 한도: 회당 1,500/월 6,000 포인트 - 농협운영주유소 중 GS칼텍스와 NH-Oil은 별도 주유 할인서비스가 제공되므로 포인트 적립 제외  NH-Oil 주유소 리터당 휘발유 40원, LPG 20원 청구 할인 - 통합 1일 2회, 월간 4회, 1회 이용금액 10만원 - 경유, 등유는 휘발유가로 환산 적용 - 할인 기준가는 해당일자 한국석유공사 고시가 기준  - 농협운영주유소 포인트 적립과 NH-Oil 할인서비스는 이용횟수 월 4회로 통합 관리 - 할인금액은 매출전표 접수일 익영업점일에 결제 계좌 입금  GS칼텍스주유소 리터당 휘발유 40원, LPG 20원 청구 할인 - 1회 이용금액 10만원, 1일 2회, 월간 4회 - 경유, 등유는 휘발유가로 환산 적용 - 할인 기준가는 해당일자 GS칼텍스 공시 휘발유가·LPG가로 환산 적용 - 할인금액은 매출전표 접수일 익영업일에 결제 계좌입금","문화 서비스(영화, 커피, 서적) 10% 청구 할인 - 통합 월 3회,회당 할인한도 1,500원(월 할인한도 4,500원) - 할인금액은 매출전표 접수일 익영업일에 결제계좌 입금 - 영화: CGV, 롯데시네마, 씨너스, 메가박스 - 커피: 스타벅스, 커피빈, 탐앤탐스   * 상품권 구매(기프트카드 구입 · 충전포함)및 백화점/할인점 입점 점포 할인 제외 - 서적: 교보문고, 영풍문고, 반디앤루니스, Yes24, 알라딘, 인터파크도서   * 백화점, 할인점 및 일부 대학 입점 매장 제외",,,,"내일배움카드제도란? - 제도의 개요: 현재 구직중인 신규 · 전직 실업자, 영세 자영업자 등 에게 일정한 금액을 지원, 그 범위 이내에서 자기 주도적으로 직업능력개발훈련에 참여할 수 있도록하고, 훈련이력 등을 개인별로 통합 관리하는 제도",,,"해외 로밍, 여행 호텔 할인(현장할인) - 와이드 모바일 ",
39,325,그랑블루 체크카드,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/325/card_img/20570/325card.png,https://card-gorilla.com/card/detail/325,,,"치킨, 피자 10% 청구할인 - 치킨 10% 할인 ","SK주유 및 충전 시 리터당 60원 청구할인  - 통합 일 1회, 1회 결제금액 10만원, 월 30만원 한도 - 휘발유, 경유, LPG 모두 할인 (SK에너지 휘발유 공시가 환산 적용) - 전월 국내 가맹점 이용금액 30만원 이상 시 제공 (SK 주유(충전)소 매출 제외)","전국 영화관 3,000원 청구할인 - 12,000원 이상 결제 시 3,000원 할인 - 통합 월 1회, 연 10회 제공  - 예매 대행사이트를 통한 예매 시 할인 제외 - 전월 국내 가맹점 이용금액 30만원 이상 시 제공 (SK 주유(충전)소 매출 제외)",,,,,,,"해외여행 시 데이터로밍 무료이용 서비스  - 인천공항 여객터미널 지정 데스크(우리카드 홈페이지 참조)에서 가입하신  통신사(SKT, KT)의 무제한 데이터로밍 1일 무료이용권 제공",
40,394,삼성체크카드 & CASHBACK,삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/394/card_img/28057/394card.png,https://card-gorilla.com/card/detail/394,,,,,"CGV 온라인예매 3,000원 캐시백 - CGV 홈페이지 및 스마트폰 App을 통해 5,000원 이상 결제 시 3,000원 캐시백 - 삼성카드 접수 기준 다음 날 결제계좌로 캐시백 - 일 1회, 연 3회 제공 - 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공 - 다음의 경우, 발급월+2개월까지는 이용금액에 관계없이 1회 제공: 삼성카드 신규 회원 / 직전 3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우  유의사항 - 예매 대행사이트 이용 시 캐시백이 적용되지 않습니다  - 삼성카드의 다른 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용됩니다   CGV 현장결제 시 3,000원 현장할인 - 직전 3개월 월평균 일시불 및 할부 이용금액 30만원 이상 시 제공 - 다음의 경우, 발급월+2개월간 1회 제공: 삼성카드 신규 회원 / 직전 3개월 동안 무실적 회원이 카드를 추가·교체 발급한 경우 - 통합 일 1회, 연 3회 제공 - 연 기준 : 1",,,,,,,,
41,454,가온 올포인트 체크카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/454/card_img/20970/454card.png,https://card-gorilla.com/card/detail/454,GS25 편의점 0,,,GS칼텍스 주유소 0,,"대형마트 0 대형마트 0 8% 포인트리 추가 적립 - 대상 대형마트 : 이마트, 롯데마트, 홈플러스 - 실적조건 : 가온 올포인트 체크카드 전월이용실적 30만원 이상 시 - 제공조건/적립한도 : 건당 3만원이상 이용 시 적립되며 이용금액 기준 월 50만원 이용금액까지 추가적립 제공 - 온라인 쇼핑몰, 상품권 구매 및 건물 내 임대 매장, SSM(이마트 에브리데이, 홈플러스 익스프레스, 롯데슈퍼) 제외",,,,이동통신요금 자동이체 시 0.2% 포인트리 추가 적립 - 실적조건 : 가온 올포인트 체크카드 전월이용실적 10만원 이상 시,,,"대중교통(버스, 지하철), 택시 0.2% 포인트리 추가 적립 - 대중교통 적립 대상 : RF교통기관 업종(KB국민카드 가맹점 업종 기준)"
42,746,알뜰교통 비바 e 플래티늄 체크카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/746/card_img/27830/746card.png,https://card-gorilla.com/card/detail/746,,,,,,,국내 온라인 쇼핑 최대 5천원 캐시백 - 2만원 당 200원 할인,,,,,,"대중교통 15% 캐시백 - 시내버스, 마을버스, 광역버스, 지하철, 공항철도 이용금액의 15% 캐시백"
43,2227,영리한 PLUS 체크카드,우체국,https://d1c5n4ri2guedi.cloudfront.net/card/2227/card_img/21354/2227card.png,https://card-gorilla.com/card/detail/2227,,"스타벅스, 투썸플레이스, 이디야 5% 캐시백 - 건당 이용금액 5천원 이상 / 대상 가맹점 통합 3회 - 대형가맹점(백화점, 할인점, 아울렛, 공항 등) 입점 매장의 경우 캐시백 제공 불가 - 현장결제와 오더결제(스타벅스 사이렌오더, 투썸오더, 이디야 오더) 캐시백 제공 - 상품권, 선불카드, 기프트카드 구입 및 충전금액은 캐시백 적용 불가",,,,,"11번가, G마켓, 옥션, 쿠팡, 위메프, 티몬 15% 캐시백 - 건당 이용금액 3만원 이상 / 대상 가맹점 통합 월 3회",,,,,,
44,2550,노리2 체크카드(Play),KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/2550/card_img/29586/2550card.png,https://card-gorilla.com/card/detail/2550,"[일상] GS25, CU 5% 할인 - 구분: GS25, CU - 할인율: 5% - 전월 이용실적 20만원 이상 시 제공 - 건당 이용조건 없음 - 월 할인한도: 2천원 (월 4만원 이용금액까지 할인) - 할인제외: 상품권/선불카드(선불전자지급수단 포함) 구입 및 충전 금액 - 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다","[일상] 스타벅스, 커피빈 10% 할인 - 구분: 스타벅스, 커피빈 - 할인율: 10% - 전월 이용실적 조건 없음 - 건당 이용조건 없음 - 월 할인한도: 3천원 (월 3만원 이용금액까지 할인) - 스타벅스는 사이렌오더 결제 포함 - 할인제외: 상품권/선불카드(선불전자지급수단 포함) 구입 및 충전, 백화점, 대형마트, 철도·역사, 호텔 등에 입점한 가맹점 등 - 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다","[Play] 패스트푸드 업종 1,000원 할인 - 구분: 패스트푸드",,"[일상] CGV 4,000원 할인 - 구분: CGV - 할인금액: 4,000원 - 전월 이용금액 20만원 이상 시 제공 - 건당 1만원 이상 이용 시 제공 - 현장 결제, 공식 홈페이지 및 모바일(앱) 결제 시 제공 - 할인 제외: 상품권 구매 및 매점 이용금액 - 월 할인횟수: 2회 (월 할인한도 8천원 이내 제공) - 본인회원 기준으로 월간 통합할인한도 내에서 혜택이 제공됩니다",,,,,"[일상] SKT, KT, LG U+, Liiv M 2,500원 할인 - 구분: SKT, KT, LG U+, Liiv M",,,
