idx,id,name,brand,img_url,card_url,convenience,cafe,restaurant,oil,movie,mart,shopping,hospital,edu,tel,car,travel,transportation
24,227,CLUB SK 카드,하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/227/card_img/37251/227card.png,https://card-gorilla.com/card/detail/227,,,,"SK 주유소/충전소 주유 청구할인 - SK 주유소에서 주유 시, 리터당 100원/150원 청구할인 - SK 충전소에서 충전 시, 리터당 35원/70원 청구할인  SK주유소 주유 청구할인기준 및 한도 - 전월 이용금액 40만원 이상 ~ 70만원 미만   * 주유 할인: 리터당 100원   * 구간별 청구할인금액 한도: 15,000원   * 월 주유금액 30만원까지 청구할인 적용 - 전월 이용금액 70만원 이상 ~ 100만원 미만   * 주유 할인: 리터당 150원   * 구간별 할인금액 한도: 22,000원   * 월 주유금액 30만원까지 청구할인 적용 - 전월 이용금액 100만원 이상   * 주유 할인: 리터당 150원   * 구간별 할인금액 한도: 22,000원   * 월 주유금액 30만원까지 청구할인 적용  SK충전소 충전 청구할인기준 및 한도 - 전월 이용금액 40만원 이상 ~ 70만원 미만   * LPG충전 청구할인: 리터당 35원   * 월 충전금액 20만원까지 청구할인 적용 - 전월 이용금액 70만원 이상 ~ 100만원 미만   * LPG충전 청구할인: 리터당 70원   * 월 충전금액 20만원까지 청구할인 적용 - 전월 이용금액 100만원 이상   * LPG충전 청구할인: 리터당 70원   * 월 충전금액 20만원까지 청구할인 적용  주유/충전 할인 유의 사항 - 주유/LPG 충전 청구할인 기준가는 한국석유공사에서 공시한 SK에너지 휘발유/LPG 가격 기준이며, 청구할인 대상 리터 측정 시 소수점이하는 절사 (경유, 등유는 휘발유가 기준으로 환산 적용) - 할인금액 산정방법 = 주유이용금액/기준유가 X 리터당 할인금액 - 주유할인 비용은 당사, SK에너지, SK네트웍스, SK가스가 분담하여 제공 - CLUB SK 카드 이용 시 타멤버십과 중복 할인 불가  서비스 제공 조건 - 지난달 (1일~말일)국내외 일시불/할부 카드 이용금액에 따라 차등 제공(40만원/70만원/100만원) - 지난달 이용금액 산정 시 SK텔레콤 통신 요금, SK 주유소/충전소 이용금액은 지난달 카드 이용금액에 포함되지 않음   * 단, 아파트관리비, 국세, 지방세, 중/고/대학등록금 이용금액은 할인 여부 관계없이 지난달 이용금액 산정 시 제외",,"[프리미엄 생활 청구할인] 마트 5~10% 청구할인 - 할인 대상 가맹점: 이마트, 홈플러스, 롯데마트 - 하나은행 결제 계좌 설정 시 10% 청구할인 / 월 할인한도 1만원 - 타은행 결제 계좌 설정 시 5% 청구할인 / 월 할인한도 5천원   * 각 마트 현장/홈페이지 할인 가능   * 상품권 구매 및 마트 내 임대매장 제외   * 이마트 에브리데이, 롯데슈퍼, 홈플러스 익스프레스 매장 제외  서비스 제공 조건 - 지난달(1일~말일) 국내외 일시불/할부 카드 이용금액 100만원 이상 시 제공 - 지난달 말일 기준으로 고객의 하나은행 결제 계좌 여부를 확인하여 할인율 적용 - 지난달 이용금액 산정 시 SK텔레콤 통신 요금, SK 주유소/충전소 이용금액은 지난달 카드 이용금액에 포함되지 않음   * 단, 아파트관리비, 국세, 지방세, 중/고/대학등록금 이용금액은 할인 여부 관계없이 지난달 이용금액 산정 시 제외",,,"[프리미엄 생활 청구할인] 학원 5~10% 청구할인 - 할인 대상 업종: 학원 업종(외국어/기능/컴퓨터/예.체능계/보습), 유치원, 도서관","SK텔레콤 이동통신 요금 청구할인 - SK텔레콤 이동통신 요금 자동이체 설정 시, 휴대폰 기종 / 자동이체 방법에 따라 월 2천원~1만5천원까지 청구할인 (월 1회)",,,
25,723,IBK무민카드(신용),IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/723/card_img/22197/723card.png,https://card-gorilla.com/card/detail/723,,"주요 커피전문점 20% 할인 - 스타벅스, 커피빈, 카페베네, 탐앤탐스, 엔제리너스, 투썸플레이스, 할리스, 달",,,"CGV, 롯데시네마, 메가박스 1만원 할인 - 현장 및 온라인 예매 시 - 통합 월 1회, 연 12회, 건당 1만원 이상 결제 시 - 예매 대행 사이트를 통한 예매 시 할인 제외",,"GS25, CU, 세븐일레븐, 올리브영 10% 할인 - 통합 1일 1회, 월 2회, 1회 이용금액 1만원 한도",,,,,,"버스, 지하철 이용건당 200원 할인 - 후불교통카드로 이용한 건에 한함"
26,16,신한카드 RPM+ Platinum#,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/16/card_img/28929/16card.png,https://card-gorilla.com/card/detail/16,,,," - 월기준 : 1일부터 말일까지의 일시불+할부 거래 기준 - 월(1일~말일) 한도 30만원 초과 시 다음 거래건 부터는 일반적립률(0 2~2%)로 적립 - 적립포인트는 SK에너지가 통보한 휘발유/LPG 리터당 고시가 기준이며, 경유와 등유는 휘발유가 기준으로 환산 적립됩니다",,,특별적립 ,,,,,,
27,2687,카드의정석 SHOPPING+,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/2687/card_img/33239/2687card.png,https://card-gorilla.com/card/detail/2687,,"[생활밀착 할인의 정석] 스타벅스, 폴바셋 10% 청구할인 - 매출 건당 1천원까지, 통합 월 5천원까지 할인 - 전월 국내 가맹점 이용금액 30만원 이상 시 할인 - Two-in-One 결제서비스(체크매출) 이용 시 청구할인은 적용되지 않으며, 0",,"[생활밀착 할인의 정석] 4대 주유소 주말 주유시 리터당 60원 청구할인 - SK주유소, GS칼텍스, S-OIL, HD현대오일뱅크 대상 - 전월 국내 가맹점 이용금액 30만원 이상 시 할인 - GS칼텍스 휘발유 공시가 기준 - 주유 매출건당 10만원, 통합 월 30만원 한도, LPG는 할인 제외 - Two-in-One 결제서비스(체크매출) 이용 시 청구할인은 적용되지 않으며, 0 [생활밀착 할인의 정석] 4대 주유소 주말 주유시 리터당 60원 청구할인 - SK주유소, GS칼텍스, S-OIL, HD현대오일뱅크 대상 - 전월 국내 가맹점 이용금액 30만원 이상 시 할인 - GS칼텍스 휘발유 공시가 기준 - 주유 매출건당 10만원, 통합 월 30만원 한도, LPG는 할인 제외 - Two-in-One 결제서비스(체크매출) 이용 시 청구할인은 적용되지 않으며, 0 3% 캐시백이 대체 제공됨 - 할인금액 산정방법 = 주유 이용금액 X (리터당 할인금액 ÷ GS칼텍스 휘발유 공시가)   (경유, 등유 등 기타 유종은 GS칼텍스 휘발유 공시가로 환산 적용)",,,[쇼핑 할인의 정석] 오프라인 쇼핑 10% 청구할인 백화점,,,,,,
28,2654,원더카드 (원더 Life),하나카드,https://d1c5n4ri2guedi.cloudfront.net/card/2654/card_img/32266/2654card.png,https://card-gorilla.com/card/detail/2654,"편의점 10% 할인 서비스 할인율 지난달 실적에 따른 할인한도 40만원 이상 80만원 미만 80만원 이상 120만원 미만 120만원 이상 편의점 CU, GS25, 세븐일레븐, 이마트24 10% 4,000 8,000 12,000","커피 10% 할인 서비스 할인율 지난달 실적에 따른 할인한도 40만원 이상 80만원 미만 80만원 이상 120만원 미만 120만원 이상 커피 스타벅스, 커피빈, 이디야, 폴바셋, 투썸플레이스, 블루보틀 10% 8,000 12,000 15,000",,,,,,,,,,,대중교통 10% 할인 서비스
29,2690,K-패스 신한카드,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2690/card_img/33494/2690card.png,https://card-gorilla.com/card/detail/2690,,,,,,,,,,,,,"대중교통(버스, 지하철) 이용 시 10% 결제일 할인 - 후불교통 기능을 이용한 터치(RF) 거래 시 할인"
30,258,Oil & Life카드(Oil카드),IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/258/card_img/33952/258card.png,https://card-gorilla.com/card/detail/258,,,,"[특화 서비스] GS칼텍스 리터당 120원 청구할인(LPG 포함) - 1일 1회, 월 4회, 회당 주유금액 10만원 한도 - 주유할인(휘발유, 등유, 경유, LPG)은 정유사 고시 휘발유가로 환산하여 제공 - 리터당 할인 60원 초과분의 비용은 GS칼텍스에서 제공  [기본 서비스] autoOasis 정비할인 - 엔진오일 1만원 할인(연1회), 에어컨가스 2만원 할인(연1회), 미션오일 1만원 할인(연1회), 부동액 1만원 할인(연1회), 파워오일 1만원 할인(연1회), 브레이크액 1만원 할인(연1회) - 1","[기본 서비스] CGV, 롯데시네마 2천원 현장할인 - 통합 월 1회, 연 6회",,,,,"[기본 서비스] 휴대폰 이용금액의 3% 할인 - 월 1회, 최초 승인건, 최대 1,200원 할인한도",,,
31,179,NH올원 Shopping&11번가카드(R2타입),NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/179/card_img/37250/179card.png,https://card-gorilla.com/card/detail/179,,,,"R2-type(알찬서비스2) - 대형마트/백화점/병·의원/약국/커피/베이커리/주유 5~10% 청구할인  주유 60원/L 청구할인 - SK주유소(LPG 제외), 농협주유소  R2-type(알찬서비스2) 유의사항 - 이용 건당 2만원 이상 시 할인 제공 (커피/병·의원/약국은 1만원 이상 시 할인 제공) - 주유 청구할인의 경우 SK주유소는 SK에너지가 통보한 휘발유 고시가 기준, 농협주유소는 한국석유공사 휘발유 고시가 기준   * 경유 및 등유는 휘발유가 기준으로 환산 적용 - 통합 월 할인한도 내 혜택 제공, 할인횟수 제한 없음 - NH농협카드 가맹점 분류상 해당업종으로 등록된 가맹점에 한해 할인 제공 - 백화점 및 할인(아울렛)점 입점매장은 제외될 수 있으며, 상품권 구매(기프트카드 구입, 충전 포함)는 할인 제외  공통서비스+R2-type(알찬서비스2) 통합 월 할인한도 - 전월 이용금액 30만원 이상 ~ 50만원 미만 통합할인한도: 1만원 - 전월 이용금액 50만원 이상 ~ 70만원 미만 통합할인한도: 1만 5천원 - 전월 이용금액 70만원 이상 ~ 150만원 미만 통합할인한도: 2만원 - 전월 이용금액 150만원 이상 통합할인한도: 4만원   * 전월실적 산정 시 할인대상 업종 이용액은 50% 반영   * 무이자할부 이용액에 대해서는 할인서비스가 적용되지 않습니다",,"R2-type(알찬서비스2) - 대형마트/백화점/병·의원/약국/커피/베이커리/주유 5~10% 청구할인  대형마트/하나로클럽·마트 5% 청구할인 - 하나로클럽·마트/이마트/홈플러스/롯데마트  R2-type(알찬서비스2) 유의사항 - 이용 건당 2만원 이상 시 할인 제공 (커피/병·의원/약국은 1만원 이상 시 할인 제공) - 주유 청구할인의 경우 SK주유소는 SK에너지가 통보한 휘발유 고시가 기준, 농협주유소는 한국석유공사 휘발유 고시가 기준   * 경유 및 등유는 휘발유가 기준으로 환산 적용 - 통합 월 할인한도 내 혜택 제공, 할인횟수 제한 없음 - NH농협카드 가맹점 분류상 해당업종으로 등록된 가맹점에 한해 할인 제공 - 백화점 및 할인(아울렛)점 입점매장은 제외될 수 있으며, 상품권 구매(기프트카드 구입, 충전 포함)는 할인 제외  공통서비스+R2-type(알찬서비스2) 통합 월 할인한도 - 전월 이용금액 30만원 이상 ~ 50만원 미만 통합할인한도: 1만원 - 전월 이용금액 50만원 이상 ~ 70만원 미만 통합할인한도: 1만 5천원 - 전월 이용금액 70만원 이상 ~ 150만원 미만 통합할인한도: 2만원 - 전월 이용금액 150만원 이상 통합할인한도: 4만원   * 전월실적 산정 시 할인대상 업종 이용액은 50% 반영   * 무이자할부 이용액에 대해서는 할인서비스가 적용되지 않습니다",R2-type(알찬서비스2) - 대형마트/백화점/병·의원/약국/커피/베이커리/주유 5~10% 청구할인,R2-type(알찬서비스2) - 대형마트/백화점/병·의원/약국/커피/베이커리/주유 5~10% 청구할인,,,,,
32,2344,현대백화점카드,현대백화점,https://d1c5n4ri2guedi.cloudfront.net/card/2344/card_img/24463/2344card.png,https://card-gorilla.com/card/detail/2344,,,,,,,현대백화점 2시간 무료주차 - 모바일카드 사용하는 경우: 매월 1일 무료 주차권 2매 제공 (현대백화점 APP),,,,,,
33,2305,별다줄카드,NH농협카드,https://d1c5n4ri2guedi.cloudfront.net/card/2305/card_img/23590/2305card.png,https://card-gorilla.com/card/detail/2305,,,,,,,[기본할인] 국내 온라인 전 가맹점 7% 청구할인 - 대상업종 : 국내 모든 온라인 전자상거래 업종,,,,,,
34,2559,K-패스 (신용),IBK기업은행,https://d1c5n4ri2guedi.cloudfront.net/card/2559/card_img/33437/2690card.png,https://card-gorilla.com/card/detail/2559,,,,"[생활 서비스] 주유 리터당 40원 할인 - GS칼텍스 (LPG 포함) - 1일 1회, 월 4회, 회당 주유금액 10만원 한도 - 휘발유, 등유, 경유, LPG는 GS칼텍스 고시 휘발유가 기준으로 환산하여 할인 제공","[생활 서비스] 영화 2천원 할인 - 메가박스, CGV (공식 홈페이지 또는 앱을 통한 온라인 예매) - 통합 월 1회, 연 6회",,,,,"[생활 서비스] 통신 3% 할인 -SKT, KT, LG U+ 휴대폰요금 자동이체",,,"[교통특화 서비스] 일반교통 5% 할인 - 철도, 고속버스, 택시"
35,2386,티머니 Pay & GO 신한카드,신한카드,https://d1c5n4ri2guedi.cloudfront.net/card/2386/card_img/33356/2386card_3.png,https://card-gorilla.com/card/detail/2386,"5대 편의점 5% 결제일 할인 - 5대 편의점: GS25, CU, 세븐일레븐, 이마트24, 미니스톱 - 할인 전 이용금액 1회 1만원까지 할인 적용됩니다","커피전문점 5% 결제일 할인 - 커피: 스타벅스, 커피빈, 카페베네, 투썸플레이스, 엔젤리너스 * 할인 전 이용금액 1회 1만원까지 할인 적용됩니다",,,,,"4대 백화점 5% 결제일 할인 - 백화점: 현대, 신세계, 롯데, 갤러리아 백화점",,,"이동통신요금 자동이체 5% 결제일 할인 - 이동통신요금: SKT, KT, LG U+ 통신요금 자동이체 할인",,,"고속/시외 버스, 따릉이, 킥보드, 택시 20% 결제일 할인 - 티머니GO 앱 내 결제수단으로 모바일티머니 또는 티머니페이에 티머니 Pay & GO 신한카드를 등록하여 티머니GO 서비스 이용시 할인 적용됩니다. (시외버스 일부 노선은 결제가 제한될 수 있습니다.)"
36,2728,BC 바로 MACAO 카드,BC 바로카드,https://d1c5n4ri2guedi.cloudfront.net/card/2728/card_img/36134/2728card.png,https://card-gorilla.com/card/detail/2728,,,,,,"장보기 가맹점에서 많이 담을수록 크게 할인 구분 할인율 10만원 이상 결제 시 10% 5만원 이상 결제 시 5% 5만원 미만 결제 시 3%  장보기 가맹점 온라인 쇼핑 쿠팡, 네이버페이, 컬리, SSG COM, 배민B마트 대형 마트 이마트, 홈플러스, 롯데마트 기타 마트 이마트 에브리데이, 홈플러스 익스프레스, 롯데슈퍼, GS THE FRESH, 트레이더스 홀세일 클럽, 오아시스 매장  서비스 제외 매출 - 상품권/선불카드/기프트카드 구입 및 충전금액 서비스 제외 - 네이버페이 간편결제의 경우, 본 약관에 명기된 전월 실적 제외 항목 및 오프라인 이용 건 - 오아시스 매장의 경우, 단독 매장이 아닌 타 브랜드(백화점,마트 등) 입점 매장인 경우",,,,,,,
37,2460,THE iD. PLATINUM(포인트),삼성카드,https://d1c5n4ri2guedi.cloudfront.net/card/2460/card_img/28298/2460card.png,https://card-gorilla.com/card/detail/2460,,"스타벅스 3,000원 할인 - 스타벅스에서 건별 10,000원 이상 결제 시 3,000원 결제일할인 혜택을 드립니다",,,,,,,,,,,
38,2262,LOCA LIKIT Eat,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/2262/card_img/20704/2262card.png,https://card-gorilla.com/card/detail/2262,,"스타벅스, 투썸플레이스, 할리스커피, 폴바셋 60% 결제일 할인 - 백화점, 할인점, 쇼핑몰 등에 입점한 매장에서는 혜택이 제공되지 않습니다","음식점 60% 결제일 할인 - 음식점 업종으로 등록된 가맹점에서 혜택이 제공되며, 주점, 유흥업소, 커피전문점, 베이커리, 제과점 및 백화점·마트 등에 입점한 음식점 이용금액은 혜택이 제공되지 않습니다.",,,,,,,,,,
39,2677,"카드의정석 Dear, Shopper(디어쇼퍼)",우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/2677/card_img/32696/2677card.png,https://card-gorilla.com/card/detail/2677,,,,,,,[퍼스널 쇼핑 적립] 패션/럭셔리/라이프/해외 5% 적립 전월 이용실적,,,,,,
40,2612,ALL 우리카드 Premium,우리카드,https://d1c5n4ri2guedi.cloudfront.net/card/2612/card_img/31305/2612card.png,https://card-gorilla.com/card/detail/2612,,,,,,,,,,,,[Premium Service] 국내외 여행자 보험 서비스 제공 국내외 여행자 보험 서비스 제공 (연1회),
41,129,청춘대로 톡톡카드,KB국민카드,https://d1c5n4ri2guedi.cloudfront.net/card/129/card_img/20358/129card.png,https://card-gorilla.com/card/detail/129,,스타벅스 50% 청구할인 - 전월 이용실적 30만원 이상: 월 할인한도 1만원 - 상품권 구매 및 건물 내 임대매장 이용금액은 서비스 제외,버거/패스트푸드 업종 20% 청구할인 - 전월 이용실적 30만원 이상: 월 할인한도 5천원,,,,,,,,,,
42,201,롯데백화점 롯데카드,롯데카드,https://d1c5n4ri2guedi.cloudfront.net/card/201/card_img/20421/201card.png,https://card-gorilla.com/card/detail/201,,,,,,,"롯데백화점 5% 현장할인 e-쿠폰 제공 - 쿠폰 발행월 직전 6개월간 '롯데백화점 누적이용금액' 30만원 이상(일시불, 할부) 인 회원에 한하여 매월 2매 발행됩니다.",,,,,,
